,VOX,VCR,VDC,VDE,VFH,VHT,VIS,VGT,VAW,VNQ,VPU,GLD,SLV,DBB,USO,UNG,DBC,GSG,DBA,AGG,LQD,HYG,BWX,SPY,EWU,EWQ,EWG,EWJ,GXC,EWL,ILF,VWO,VEA,FXE,FXY,FXB,FXF,CYB
2015-02-04,116.57920739093693,132.49281700958406,158.62764228077074,128.89360515262857,61.26616157228493,147.8258062035466,123.07543432466912,111.92772737399478,132.24705838986168,140.3048602922785,151.49279194893566,121.57999999999966,166.29999999999976,16.38269337214237,18.28000000000007,1.6962499999999938,18.926754445298698,20.10999999999996,23.918073655075727,169.26015241537405,221.58775534922458,163.51804258684362,63.01286912190517,268.9715751038779,31.22438795561507,36.43746897363155,42.0529070488511,13.728406698314794,94.61909016437774,39.567019071409554,207.75398206120352,104.02569879758568,49.144864007480834,123.3229403297972,82.92000000000023,167.10976105216173,108.74902681826845,27.762981336050007
2015-02-05,117.42359576362364,133.4421812191554,159.40664535573373,131.04435079646697,61.88795981525137,150.35691095946657,124.34607195300093,113.06752093177477,135.2479020903693,141.98767720732835,152.91635064209854,121.78999999999967,165.79999999999976,16.41479531865865,19.030000000000072,1.659999999999994,19.18295416706247,20.49999999999996,24.000763624496905,168.9123782948136,220.88424489183126,164.47735809017578,63.347307848943096,271.68686200338783,31.697484742821363,37.21029824487118,42.6967233015127,13.846247099158697,94.20282629465788,39.72553101221951,210.22406475280522,104.8105118087137,49.662577117528805,124.35686437465992,82.73990000000023,168.5309717702776,108.86226416160439,27.795079308504373
2015-02-06,118.16076021596918,133.170934302135,158.77841706947325,131.02109949220926,62.129065256401624,149.2422960210798,124.20550173506065,112.61160350866277,135.050315673875,137.86153957908118,146.71370205046028,118.63999999999967,160.29999999999978,16.489699860529974,19.470000000000073,1.646249999999994,19.236329109096587,20.76999999999996,24.186816055694557,167.92953838888192,218.57528749320696,164.60406013778567,62.49391247650148,270.9355447544943,31.359558466245442,36.351599054604925,41.61394142203637,13.728406698314792,92.21401002821855,39.65237165492261,206.55232021123513,103.0889864939812,49.06910111332747,122.53099850820021,81.81000000000023,167.40071757713034,108.48137491583802,27.752061407276877
2015-02-09,117.86589443503097,132.66234633272177,157.63504158847914,131.25361253478638,61.849890535069754,147.4890996075756,123.8189336357249,112.35107926688448,134.84038010634976,136.89068366655243,145.36277390286693,119.16999999999967,163.19999999999976,16.39339402098113,19.770000000000078,1.662499999999994,19.428478900419417,20.95999999999996,24.40387722542515,167.8992971610071,218.71959733062096,164.20585370244024,62.4016535173186,269.7228923527714,31.275076897101467,36.22279417606499,41.131079232540166,13.598782257386498,91.85556058484867,39.88404295302948,209.4897158444912,102.96240375025086,48.841812430867385,122.58599446803333,81.98000000000023,167.19928613676745,108.65637808281176,27.73000094510893
2015-02-10,118.99174559861325,134.3124317445958,159.35638709283285,130.77696079750325,62.243273096946474,149.91570921302184,124.60378401922476,114.04448683844332,135.79126473572873,137.3275688271904,148.15178685273708,118.46999999999969,161.89999999999978,16.17938104420592,18.940000000000076,1.714999999999994,19.182954167062466,20.57999999999996,24.114462332451023,167.71784979375818,218.12431925128814,164.76696277042697,62.22866796885071,272.5963513046799,31.393351093903032,36.72370203705364,41.62857360959686,13.775542858652354,92.50308215996846,39.969395536542535,204.21575550296322,102.7851879090284,49.258508348710876,122.48700174033371,81.45000000000023,167.5909583819175,108.39902048432097,27.718970714024955
2015-02-11,119.0720295089687,134.30112978971997,160.16051929924626,130.00966775699874,62.2178935768254,150.1363100862442,124.60378401922476,114.52211461503684,135.65542407438886,136.92304553030343,145.05772561147492,117.06999999999968,160.79999999999976,16.061673906979554,18.510000000000076,1.7999999999999938,19.03350432936693,20.28999999999996,24.01109987067455,167.64224672407113,218.26862908870214,164.71266189287988,61.84809976222134,272.75452335707854,31.24128426944387,36.509027239487075,41.48225173399195,13.799110938821137,92.43370484834847,39.70114455978722,200.00993902807383,102.32949003159919,48.993338219174106,122.2560187090346,80.82000000000022,167.38952694155464,108.10048567007166,27.6991162980738
2015-02-12,119.43404427002056,135.71387414920116,160.6882310597051,131.88139774974456,62.915830380155064,150.8213338504611,125.70491739309024,116.33492913074407,138.01411192128995,138.5573196497268,144.53478568337428,117.33999999999969,161.49999999999977,16.329190127948568,19.180000000000078,1.734999999999994,19.321729016351178,20.74999999999996,24.145471070983962,167.67248795194593,218.82782970868146,164.69456160036418,62.540041956092914,275.37754322602257,31.798862625794143,37.42497304243774,42.725987676633686,13.893383259496257,93.20841816143822,39.99378198897483,208.02101802786316,104.70924561372941,49.75096716070773,123.53192497716309,81.78000000000023,169.20240990482054,108.2141347855652,27.741031176192898
2015-02-13,119.55467118040438,136.629332494145,160.17308386497152,134.5785490436392,62.86507133991291,151.587631620602,126.46633940693337,117.27932950719035,139.31077277953398,137.63500653282452,142.45755208008558,117.97999999999968,165.39999999999975,16.329190127948568,19.62000000000008,1.7774999999999939,19.535228784487654,21.17999999999996,24.362532240714557,167.47591997075958,217.96197068419733,164.9298654030683,62.44778299691004,276.51110960154614,31.95092945025331,37.46790800195106,42.7113554890732,14.058359820677724,93.83281396601801,40.018168441407134,210.95841366111927,105.77254066106418,50.10452733342342,123.36693709766371,81.87000000000023,169.2136005403963,107.63724199278825,27.77412186944482
2015-02-17,119.49569802421674,136.45980317100725,160.1855227850395,135.0319494766646,63.068107500881545,152.55130911941555,126.54833870073188,117.33360539089416,139.32312193056487,137.29520696343945,142.2251343342631,116.00999999999969,158.29999999999978,16.232884288399724,19.790000000000077,1.7737499999999937,19.545903772894476,21.21999999999996,24.347027871448084,166.79549234357611,216.9518018222992,164.8212636479741,62.320926928033586,276.9460827456424,31.934033136424507,37.55377792097769,42.506504863226326,14.046575780593335,94.09876032722791,40.26203296573015,211.49248559443853,105.44342552736532,50.21817167465347,123.60891932092945,81.55000000000022,168.74359384621624,107.21517553126336,27.752061407276873
2015-02-18,118.71993296054836,136.4711051258831,161.01490976856059,133.2299733966919,62.738173739307506,152.92284743221117,127.29804652974667,117.5507089257094,139.68124731046086,138.5735005816023,145.56613943046167,116.33999999999969,157.4999999999998,16.13657844885088,19.260000000000076,1.7949999999999937,19.311054027944355,20.85999999999996,24.176479809516906,167.26423137563586,217.72746719839955,165.38237271596083,62.42471825711433,276.9724447543755,32.086099960883665,37.66827114634652,42.62356236371025,14.294040622365534,93.97156858925796,40.18887360843325,210.6246187027947,105.5446917223496,50.55910469834359,123.37793628963033,81.96000000000022,169.6947978701521,106.5769286870062,27.763091638360848
2015-02-19,118.40201403673679,136.91188136604123,160.0976964706203,132.36967513915653,62.47168877803618,153.14344830543354,127.52061604148544,118.01748152556215,139.85290050979032,135.59620911651416,144.1716329555266,115.93999999999969,156.9999999999998,16.083075204657078,19.100000000000076,1.8062499999999937,19.24700409750341,20.849999999999962,24.135134824806318,167.12814585019916,217.69138973904603,165.0022665731311,62.18253848925927,276.7747296888772,32.052307333226075,37.68258279951762,42.579665801028774,14.400096983125048,93.809688195478,40.2254532870817,208.68860794451228,105.21557658865073,50.58435899639471,122.97096618686521,81.73000000000023,169.29193498942635,105.68132424425825,27.696910251857005
2015-02-20,118.9247306484,137.84994362073672,160.5248917052774,131.846520793358,62.90314062009453,154.7805389961891,128.73889126363449,118.76648872067472,140.4592438254073,136.90686459842794,144.28784182843788,115.27999999999969,155.39999999999978,15.937118354496384,18.650000000000073,1.8787499999999935,19.172279178655643,20.71999999999996,23.928409901253374,167.15838707807396,218.01608687322755,165.45477388602362,62.20560322905499,278.43553623906286,32.25506309917163,38.16917900733517,43.164953303448414,14.529721424053342,94.49189842640777,40.761955240592336,209.35619786116138,105.74722411231814,51.08944495741712,123.12495487439797,81.66000000000022,169.0345503711849,106.7416375500403,27.763091638360848
2015-02-23,117.90610340515887,137.63520647809557,160.98978063711013,131.2187355783998,62.81431229967076,155.41912047130654,128.32889479464203,118.76648872067472,140.27400655994387,138.00716796596052,145.21751281172791,115.4299999999997,156.2999999999998,15.879762876720628,18.110000000000074,1.8237499999999938,19.044179317773757,20.439999999999962,23.752693716233374,167.46079935682218,218.7556747899744,165.58147593363353,62.22866796885071,278.3959932259632,32.18747784385644,37.91156925025528,43.04789580296449,14.447233143462608,93.70562222804804,40.579056847350074,208.48833096951753,104.73456216247547,50.88741057300815,122.67398800376635,81.83000000000023,169.85146676821213,105.64014702849973,27.785041798217954
2015-02-24,118.18756619605445,138.13249249263296,161.53005696329416,131.38149470820377,62.93702227945618,155.15207730898467,128.9146040360598,119.05968704444268,140.7062268460252,135.28877141088003,146.11813157679015,115.25999999999969,155.5999999999998,16.11517715117336,18.040000000000074,1.8287499999999939,19.054854306180584,20.39999999999996,23.804374947121612,168.2017094397553,220.18073443443785,165.7443785662748,62.39012114742074,279.18685348795634,32.407129923630784,38.19780231367737,43.39906830441627,14.51793738396895,94.65377882018771,40.66440943086313,213.09470139439642,106.17760544100123,51.190462149621595,122.77298073146598,81.76000000000023,169.8290854970607,105.60926411668083,27.741031176192898
2015-02-25,118.76389476788822,139.11576256683188,161.04003890001096,132.23016731361025,62.941209900276164,155.4307310435814,128.8091763726046,118.45168859519264,140.36045061716013,135.321133274631,144.01184575527364,115.69999999999968,158.2999999999998,16.14727909768964,18.650000000000073,1.8124999999999938,19.343078993164827,20.88999999999996,23.597650023568665,168.32267435125456,220.3791604608821,166.28738734174584,62.643833285173656,278.9495954093584,32.424026237459586,38.097620741479645,43.41370049197676,14.482585263715777,94.33001803262782,40.761955240592336,210.49110071946487,105.82317375855631,51.240970745723835,123.01496295473173,81.78000000000023,170.60123935178507,105.82544449941308,27.741031176192898
2015-02-26,118.40201403673677,138.76540196568052,161.17824912298826,129.91666253996786,62.80162253961023,155.94159622367533,128.34060897947037,119.17898543682368,139.5701049511828,133.84866847396242,143.02407033552797,116.06999999999965,158.3999999999998,16.190081693044682,18.030000000000076,1.704999999999994,19.182954167062466,20.65999999999996,23.73202122387808,167.71784979375815,219.18860430221645,166.25118675671442,62.05568242038282,278.6200703001945,32.305752040658014,37.73982941220204,43.28201080393234,14.612209704644073,95.16254577206753,40.737568788160026,210.8916546694543,105.74722411231812,51.10207210644268,121.17809789630539,81.37000000000023,169.2695537182749,105.26955208667299,27.796182331612766
2015-02-27,118.76389476788822,138.55066482303937,161.73109001489746,129.52139036758675,62.61127613870214,155.14046673670984,127.66118625942572,118.54938518585949,139.0267423058234,134.90042904586855,142.89333535350283,116.15999999999966,158.6999999999998,16.179381044205922,18.100000000000076,1.717499999999994,19.396453935198945,20.869999999999962,23.845719931832196,168.14122698400564,219.71172746284228,166.28738734174584,62.12487663976998,277.6710379858027,32.271959413000424,37.925880903426396,43.45759705465823,14.55328950422212,94.9312880666676,40.62782975221467,212.22683450275252,105.82317375855631,51.139953553519355,121.12310193647227,81.28000000000023,169.60527278554636,105.31072930243151,27.69691025185701
2015-03-02,119.04535755878379,139.9973150471481,161.99494589512688,128.48670732811854,63.042727980760475,156.4292402592195,128.820890557433,119.66746839015796,140.08876929448041,135.6771137758915,140.0752701854049,115.67999999999967,156.5999999999998,16.16868039536716,18.320000000000075,1.708749999999994,19.118904236621525,20.619999999999962,23.649331254456897,167.28797073951756,217.81297077706736,166.25697885031943,61.813502652527774,279.42411156655425,32.32264835448681,37.925880903426396,43.63318330538412,14.588641624475294,95.15098288679754,40.61563652599852,207.68722306953856,105.67127446607992,51.21571644767272,120.99111163287276,80.93000000000023,168.81073765967056,104.75483688969142,27.718970714024955
2015-03-03,118.88452167827205,139.64695444599676,161.40441130604202,128.96335906540165,62.90314062009454,155.24496188718356,128.01261180427642,118.7447783671932,139.18728126922502,135.41821886588386,141.07757171426448,115.46999999999966,155.79899999999978,16.029571960463276,18.490000000000077,1.7137499999999941,19.236329109096584,20.779999999999962,23.473615069436892,167.07592623156344,217.68635636123614,165.7843480335571,61.77890554283419,278.27736418666416,32.018514705568485,37.596712880491,43.15032111588792,14.51793738396895,93.4281129815681,40.298612644378586,207.1531511362193,104.70924561372941,50.925292020084825,120.925116481073,81.21000000000022,168.81073765967056,104.4254191636232,27.718970714024955
2015-03-04,117.98652134541476,138.9236293339424,160.3364232193992,128.62621515366482,62.509758058217805,155.9067645068507,127.07547701800792,118.34313682778502,138.7550609831437,134.12374431584553,140.17695294920225,115.10999999999966,154.89999999999978,16.018871311624515,19.010000000000083,1.7562499999999939,19.0655292945874,20.81999999999996,23.514960054147483,167.16680244925809,217.54165417171475,165.4753201918279,61.45599918569412,277.1042547980409,31.86644788110932,37.43928469560885,43.04789580296448,14.447233143462608,92.93090891495828,40.31080587059475,203.14761163632463,103.49405127391823,50.69800333762474,119.86919405227704,81.22000000000023,167.6692928309476,104.24012169270983,27.718970714024955
2015-03-05,118.05353629562799,139.00274301807332,160.8766995455832,128.01005559083544,62.72548397924698,156.8239997165648,127.14576212697806,118.29971612082198,138.19934918675338,134.512086680857,141.1211500416062,114.99999999999966,155.29999999999978,15.976068716269474,18.710000000000083,1.7987499999999939,18.990804375739632,20.689999999999962,23.359916361482778,167.24253263067027,217.83105855075755,165.78434803355714,61.317610746919804,277.40741789847164,32.03541101939728,37.66827114634652,43.1795854910089,14.529721424053342,93.04653776765824,40.18887360843324,200.87780591971767,103.29151888394968,50.86215627495703,119.35223202984567,80.92000000000023,167.32238312810043,103.03568813177294,27.77412186944482
2015-03-06,116.04308778923107,137.31875174157173,157.92402660015895,125.88256125125474,62.17982429664378,154.025851798323,125.4472053268664,116.96452938170829,136.2234850218101,130.0461494832248,137.08289170794006,111.85999999999966,151.89999999999978,15.762055739494265,18.240000000000077,1.7962499999999937,18.755954630789507,20.439999999999962,23.34958011530513,166.15201801833481,215.51582351841535,164.7300177500104,60.46421537447819,273.50584060597197,31.32576583858784,36.9383768346202,42.49187267566582,14.506153343884561,92.13306983132856,39.85965650059717,195.60384557818972,101.62062666670933,50.180290227576776,117.4163742437197,80.54000000000023,165.30806872447158,101.86213748265493,27.763091638360848
2015-03-09,115.97660895861954,138.01947294387443,158.64020684649591,125.01063734159054,62.45899901797565,154.72248613481474,126.4897677765901,117.45301233504257,136.43342058933533,131.08172912325546,137.27173112642083,111.96999999999966,150.99999999999977,16.029571960463276,18.35000000000008,1.702499999999994,18.70257968875539,20.35999999999996,23.33924386912748,166.57610703424305,216.38403665554367,164.38463369160718,60.56800670355892,274.63940698149554,31.477832663047007,36.952688487791306,42.87230955223858,14.459017183547,92.59558524212838,39.82307682194872,191.3312701116354,101.21556188677226,50.20554452562789,117.44937181961957,80.26000000000023,166.21451020610453,101.82096026689639,27.774121869444816
2015-03-10,114.1398632031753,135.9851210662215,156.30319762160693,123.20866126161783,61.380369412829786,153.30599631728154,124.25235847437405,115.13000451251955,134.2599700078977,130.98464353200256,137.06836559882615,111.41999999999967,150.19999999999976,15.804858334849305,17.91000000000008,1.724999999999994,18.45705495539844,20.009999999999962,23.20487266881807,166.9699039775864,216.72770435565695,163.74839989981172,60.08364716784882,270.18422750560063,30.616120657778417,36.02243103166953,41.93584954836716,14.246904462027974,90.768649369469,39.152449380060425,188.99470540336353,99.1168199957234,49.15749115650639,115.7774946406926,80.23000000000023,165.49830952925873,100.44152353898575,27.763091638360848
2015-03-11,114.31410207372971,135.48783505168413,155.33572606076578,123.55743082548352,61.773751974706514,153.39888089548046,124.43978543162777,114.50040426155537,134.42050897129934,131.0979100551309,136.22585127021955,110.74999999999969,148.39999999999975,15.67645054878418,17.770000000000078,1.7912499999999938,18.553129851059857,20.06999999999996,23.163527684107482,167.30311677580002,217.83105855075758,164.20285260823704,59.795337920402325,269.5515392960061,30.379572264175273,36.2800407887494,42.44797611298435,14.376528902956268,90.84958956635897,39.05490357033122,191.19775212830558,99.89910135197684,49.28376264676199,114.02862311799925,80.06000000000023,164.02114563326427,99.34003301744518,27.785152100528794
2015-03-12,115.92246087884725,138.03077489875025,157.53452506267746,122.94127126265415,63.05541774082101,155.2449618871836,126.03291456828421,115.18428039622336,136.03824775634666,133.37942144957347,138.79697258338106,110.71999999999969,149.19999999999973,15.815558983688065,17.44000000000008,1.7374999999999938,18.467729943805267,19.85999999999996,23.163527684107482,167.43943110234196,217.6140052664755,164.5300585583033,60.16437375713384,272.97860043130987,30.54853540246323,36.53765054582928,42.828412989557116,14.69469798523481,91.34679363296881,39.46947326168034,191.73182406162485,100.45606542439029,49.88986579998888,114.88656009139598,80.11000000000023,163.48399512562992,99.96798555776272,27.80721256269674
2015-03-13,115.14508745637377,137.02490091479964,156.4037141474086,122.33673735195363,62.64934541888374,155.03597158623606,124.94349537924708,114.59810085222222,134.75393604913353,133.29851679019603,137.41699221755988,110.87999999999968,148.99999999999974,15.901164174398149,16.800100000000075,1.7262499999999938,18.094105349566433,19.319999999999965,22.812095314067477,167.1213643404108,216.99902096100956,163.9665371998559,59.51856104285369,271.3046128767577,30.227505439716108,36.2657291355783,42.71135548907319,14.706482025319202,91.52023691201876,39.59140552384185,187.19221262841089,99.24087108457913,49.58681422337544,113.37967079196838,80.06000000000023,161.906115509454,99.77239378290972,27.796182331612766
2015-03-16,116.24413263987078,138.55066482303934,158.08987886773173,123.67368734677208,63.29652318197126,158.3217635400221,126.71233728832887,115.97670829829897,134.71688859604083,134.67389599961177,139.66853913021546,110.80999999999969,149.89899999999975,15.869062227881868,16.350000000000076,1.7362499999999936,18.072755372752788,19.209999999999965,23.008483991442777,167.48486921118928,217.21607424529165,163.80293422482276,59.91066161938092,274.92938907755973,30.54853540246323,36.89544187510689,43.79413736854952,14.765402225741154,92.83840583279832,39.688951333571055,188.66091044503895,100.40543232689815,50.14240878050009,114.40259564486449,80.08000000000023,162.9132727112684,99.50474188047929,27.829273024864687
2015-03-17,116.23086367972856,138.05337880850195,157.1827172223716,123.08077908820043,63.245764141729104,157.99666751632594,126.61862380970203,116.09611524244735,133.49432264398214,134.62535320398533,139.5668563664181,110.20999999999968,148.99999999999977,15.901164174398149,15.960000000000074,1.7999999999999934,17.9446555118709,19.009999999999966,22.82243156024512,167.45457713862442,217.57782971909512,162.98491934965716,59.94525872907449,274.11216680683344,30.59922434394962,36.70939038388253,43.311275179053325,14.800754345994326,93.1390408498182,39.66456488113876,191.19775212830558,101.0383460455498,50.09190018439785,114.60058110026372,80.07000000000022,161.9284967806054,99.64886213563412,27.895454411368522
2015-03-18,118.053536295628,139.1609703863352,158.2004470461136,126.64985429175927,63.63914670360583,159.74986392983016,127.91889832564956,117.49643304200562,135.6183766212962,137.44083535031868,143.25648808135048,112.36999999999969,153.59999999999974,15.965368067430713,16.760000000000076,1.833749999999993,18.435704978584795,19.709999999999965,23.1015102070416,168.6814060775018,220.25482022524076,164.4300789624497,61.2022870479412,277.4074178984717,31.494728976875813,37.482219655122165,43.8234017436705,15.03054312763994,94.74628190234765,40.88388750275385,197.80689230313178,103.6459505663946,51.12732640449379,117.2953831320868,80.94000000000023,164.20019580247566,102.4695014150932,27.98369626004031
2015-03-19,117.65144659434863,139.17227234121106,157.63504158847917,124.61536516920944,63.144246061244786,161.01541630779013,127.23947560560491,117.39873645133878,133.6054650032602,137.37611162281678,141.90555993375713,112.28999999999971,154.39999999999972,15.933266120914432,16.080000000000073,1.782499999999993,18.126130314786906,19.259999999999966,23.008483991442773,168.09071066248677,219.13337825645002,163.13034421635328,60.533409593865336,276.14204147928257,31.072321131155913,36.809571956080255,43.12105674076694,14.859674546416278,94.75784478761764,40.59125007356623,191.73182406162488,101.82315905667785,50.508596102241334,115.15054069859497,80.33000000000023,161.73825597581825,101.15183051082036,28.00575672220826
2015-03-20,118.52264094712065,140.55099781651595,159.5071618815354,126.1150742938319,64.03252926548257,161.82815636703046,128.00265474717233,118.07175740926598,134.58104793470096,140.82265011229381,143.2710141904644,113.5699999999997,159.99999999999972,16.25428558607725,16.430000000000074,1.762499999999993,18.371655048143854,19.509999999999966,23.30823513059454,168.60567589608962,219.74836256191588,164.40281179994417,61.271481267328355,278.56840076307765,31.798862625794143,37.811387678057564,44.27699955804573,15.095355348104087,95.27817462476747,41.456969134912946,197.40633835314233,103.08898649398115,51.594530918439524,116.9434089891548,80.98000000000023,164.17781453132426,102.68568179782548,27.99472649112429
2015-03-23,119.08114354219771,140.47199715193375,160.0474382077194,125.91743820764134,63.753354544150696,161.22440660873764,127.25118979043326,118.10432293948828,134.63044453882455,140.64465986166354,143.44968533256545,114.28999999999971,162.99999999999972,16.82141997453156,16.780000000000076,1.7374999999999934,18.58515481628033,19.799999999999965,23.504623807969836,168.6359679686545,220.25482022524073,164.53005855830327,62.044150050484944,278.0255888990367,31.849551567280532,37.99743916928192,44.203838620243275,15.166059588610429,95.1625457720675,41.93250495734283,199.87642104474406,103.39278507893397,51.83444674992516,118.61528616808178,81.15000000000023,164.41281787841427,104.05472127875709,27.950715869099238
2015-03-24,118.29479011639566,139.77127594963108,159.14278947550432,125.09201690649255,63.23307438166857,159.92402251395305,126.77090821247066,117.77866763726543,134.24762085686677,139.4472709028781,141.8676812463899,114.5699999999997,162.79999999999973,16.393394020981138,16.790000000000074,1.762499999999993,18.435704978584795,19.649999999999963,23.37025260766042,169.0903490571276,220.58040015166387,164.78455207502145,61.90576161171063,276.46334987569924,31.545417918362205,38.08330908830854,44.452585808771616,15.130707468357258,95.03535403409755,41.84715237382977,200.07669801973879,103.797849858871,51.78393815382292,118.17531848941678,81.21000000000022,163.0811322449041,104.72395397787255,27.99472649112429
2015-03-25,115.97607283901785,137.60695159090588,158.82867533237408,126.61497733537271,62.32702551334605,156.62661998789216,124.66235494336655,114.54382496851841,132.7657227331593,137.0557291716823,140.24173260226505,114.7299999999997,162.3999999999997,16.297088181432294,17.360000000000074,1.7274999999999932,18.489079920618916,19.849999999999966,23.308235130594536,168.77228229519645,219.85688920405693,164.34827747493313,61.97495583109779,272.4121198660275,31.427143721560633,37.75414106537314,44.203838620243275,15.09535534810409,93.82125108074797,41.42038945626449,197.40633835314236,102.0029065527749,51.50740359016316,118.65928293594827,81.39000000000023,163.2937543208427,104.45630207544212,27.97873265605253
2015-03-26,116.1637146996149,136.73105008802753,158.1878824803884,126.55684907472843,62.199931252511334,156.1854182414474,124.2757868440308,114.61981120570374,132.95095999862272,136.33943839088244,139.09917409558273,115.4799999999997,162.9999999999997,16.41479531865866,18.21000000000008,1.6862499999999934,18.71325467716222,20.29999999999996,23.14285519175218,168.16644084389895,218.5003061772939,164.33009936659613,61.73277606324273,271.7633934919298,31.05542481732712,37.410661389266636,43.91119486903346,14.942162827007014,93.87906550709795,40.82292137167309,193.66783481990734,101.41959803693358,51.088850445992904,117.76834838665165,81.55000000000022,163.11470415163126,104.15776726119283,28.038847415460182
2015-03-27,116.23072964982813,137.4769791098336,159.26843513275642,125.47566342674482,62.161802974260915,157.6251292035303,124.90835282476202,114.90204580096353,133.0744515089317,136.51851108608238,139.97806525456915,115.0599999999997,162.19999999999968,16.297088181432294,17.14000000000007,1.6662499999999933,18.33963008292338,19.689999999999962,23.07050146850865,168.40877742441796,219.36851931442226,164.4573461249552,61.79043791273203,272.3856412385133,30.98783956201194,37.81138767805756,44.042884557077876,15.001083027428967,95.28973751003747,41.04239944356381,192.399413978274,101.64784919530626,51.20300130349388,117.86734111435128,81.59000000000023,163.4280419477513,104.54895081089883,28.038847415460182
2015-03-30,116.98129709221634,138.91018000764007,160.81387671695717,128.09143515573746,63.00062509577006,159.35510447248478,126.6771947338438,116.20466700985496,134.96387161665874,138.47203139735473,141.85303306040683,113.7499999999997,159.79999999999967,16.457597914013704,17.23000000000007,1.6587499999999933,18.4357049785848,19.73999999999996,23.091173960863944,168.48450760583015,219.74836256191588,164.91179883338052,61.306078377021926,275.7087089915446,30.95404693435435,37.75414106537313,44.423321433650635,15.060003227850919,98.56203404144635,41.05459266977997,195.40356860319497,103.7274708604797,51.24105158932754,116.94340898915479,80.92000000000023,162.4992191949669,103.51952041693568,28.060907877628125
2015-03-31,115.8688489186767,138.42634331940496,159.557294498779,127.0451264641404,62.63205173934938,157.34647546893362,125.75177413240367,115.6293426425946,134.05003444037246,137.2510812028095,141.91162580433925,113.6599999999997,159.29999999999967,16.22218363956097,16.84000000000007,1.6549999999999936,18.222205210448323,19.49999999999996,22.884449037311,168.77228229519645,220.1462935830997,164.71183964167338,61.25994889743048,273.29915388775294,30.430261205661672,37.181674938528964,43.66244768050511,14.765402225741159,97.86826092524659,40.49370426383703,195.93764053651427,103.65138714102214,50.51809615848802,116.27245827919067,81.02000000000022,162.94684461799554,103.17980838692785,28.049877646544147
2015-04-01,117.71846154456188,137.61260256834382,159.5574201444362,127.34739341949067,62.58121403501549,155.3842887544819,124.66235494336655,114.70665261962985,133.9265429300635,137.05572917168226,141.89697761835615,115.5999999999997,162.29999999999967,16.275686883754773,17.580000000000073,1.6374999999999937,18.55312985105986,19.939999999999962,23.163527684107475,169.31859982390392,220.77755688488676,165.04922533240835,61.44446681579625,272.33268398348486,30.63301697160722,37.582401227319885,44.042884557077876,14.824322426163112,99.42925043669604,40.969240086266915,201.94594978635627,105.0462553310775,50.873232159602175,116.3714510068903,81.21000000000022,162.81255699108695,103.80765798420597,28.071938108712093
2015-04-02,119.0855665289118,139.0027430180733,160.65053736252946,127.69616298335636,62.96249681751964,155.72099535045288,124.96809516738664,114.69579744288909,134.13647849758874,138.0976066710275,142.36571956981555,115.27999999999972,160.19999999999968,16.318489479109815,17.560000000000073,1.6999999999999935,18.457054955398444,19.79999999999996,23.50462380796983,169.0909802686648,220.41482369358653,165.17704307522578,61.75584080303846,273.31239320151,30.785083796066385,38.01175082245301,44.37942487096917,14.953946867091405,100.7358564722056,41.225297836806085,205.2838993696018,106.66937467950554,51.253735017938766,117.68035485091865,81.14000000000023,162.82374762666265,104.53865650695921,28.093998570880036
2015-04-06,119.31341735963677,139.63565249112088,161.99582541472765,130.16080123467387,63.06417222618742,155.964817368225,125.72834576274695,115.77045994022451,135.23555293933845,139.5301882326272,144.1381500737715,116.68999999999971,162.69999999999968,16.23288428839973,18.430000000000078,1.6674999999999935,18.691904700348573,20.25999999999996,23.452942577081593,169.1972027277764,220.7050102466267,165.5970156587688,61.92882635150636,275.1526578137465,31.05542481732712,38.41247711124393,44.80375831022341,15.13070746835726,101.79964191704524,41.481355587345256,208.55508996118243,107.96279791028414,51.74838873377633,118.34030636891615,81.35000000000022,163.4839951256299,104.7033653699933,28.116059033047982
2015-04-07,118.5360439371633,138.8219117400597,161.17824912298826,130.4165655815087,62.695598869766734,156.2086393859971,125.40034858755298,115.64019781933537,134.95152246562785,137.07200850760952,142.4829050576804,116.10999999999972,161.49999999999966,16.39339402098114,19.06000000000008,1.6712499999999935,18.787979596009986,20.519999999999957,23.390925100015707,169.2275520018083,221.5030232674872,166.47348018094556,61.49059629538769,274.4244955571061,31.17369901412869,38.240737273190675,44.452585808771616,15.201411708863603,101.8458934581252,41.4691623611291,207.6872230695386,107.70918551209226,51.74838873377633,116.96540737308804,80.79000000000023,162.80136635551122,103.74599510360757,28.127089264131957
2015-04-08,118.81750672805887,140.1216365507824,161.3667176088664,129.12611819520566,62.89894968710229,157.78767721537838,125.71663157791859,116.05269453548432,135.33434614758562,137.28363987466403,142.10205222211962,115.46999999999971,158.09999999999968,16.33989077678734,18.07000000000008,1.6474999999999937,18.425029990177975,19.869999999999962,23.266890145883945,169.24272663882428,221.43047662922717,166.43696082585487,61.51366103518341,275.3512475201029,31.410247407731834,38.22642562001957,44.29163174560622,15.224979789032384,108.54080402945293,41.56670817085831,210.15730576114032,109.89025213654244,51.98937387738951,116.62443242212267,80.95000000000023,163.52875766793275,103.77687801542648,28.127089264131957
